"subject_id","itemA","itemB","freesort_distance","trial_type_order","domain_itemA","domain_itemB"
"subj_73","sit down","choose what to do",0.42,"causal_pairs_first","action","mind"
"subj_73","become hungry","choose what to do",0.29,"causal_pairs_first","body","mind"
"subj_73","hear something","choose what to do",0.38,"causal_pairs_first","mind","mind"
"subj_73","get sick","choose what to do",0.39,"causal_pairs_first","body","mind"
"subj_73","remember something","choose what to do",0.36,"causal_pairs_first","mind","mind"
"subj_73","experience pain","choose what to do",0.44,"causal_pairs_first","body","mind"
"subj_73","reach for something","choose what to do",0.31,"causal_pairs_first","action","mind"
"subj_73","get tired","choose what to do",0.31,"causal_pairs_first","body","mind"
"subj_73","think about something","choose what to do",0.48,"causal_pairs_first","mind","mind"
"subj_74","jump up and down","think about something",0.79,"causal_pairs_first","action","mind"
"subj_74","feel scared","think about something",0.26,"causal_pairs_first","body","mind"
"subj_74","reach for something","think about something",0.41,"causal_pairs_first","action","mind"
"subj_74","become hungry","think about something",0.68,"causal_pairs_first","body","mind"
"subj_74","sit down","think about something",0.25,"causal_pairs_first","action","mind"
"subj_74","kick something","think about something",0.86,"causal_pairs_first","action","mind"
"subj_74","take a walk","think about something",0.08,"causal_pairs_first","action","mind"
"subj_74","hear something","think about something",0.58,"causal_pairs_first","mind","mind"
"subj_74","get tired","think about something",0.1,"causal_pairs_first","body","mind"
"subj_74","see something","think about something",0.45,"causal_pairs_first","mind","mind"
"subj_74","experience pain","think about something",0.89,"causal_pairs_first","body","mind"
"subj_74","get sick","think about something",0.43,"causal_pairs_first","body","mind"
"subj_74","remember something","think about something",0.15,"causal_pairs_first","mind","mind"
"subj_74","choose what to do","think about something",0.35,"causal_pairs_first","mind","mind"
"subj_74","think about something","jump up and down",0.79,"causal_pairs_first","mind","action"
"subj_74","feel scared","jump up and down",0.68,"causal_pairs_first","body","action"
"subj_74","reach for something","jump up and down",0.31,"causal_pairs_first","action","action"
"subj_74","become hungry","jump up and down",0.16,"causal_pairs_first","body","action"
"subj_74","sit down","jump up and down",0.79,"causal_pairs_first","action","action"
"subj_74","kick something","jump up and down",0.24,"causal_pairs_first","action","action"
"subj_74","take a walk","jump up and down",0.72,"causal_pairs_first","action","action"
"subj_74","hear something","jump up and down",0.19,"causal_pairs_first","mind","action"
"subj_74","get tired","jump up and down",0.56,"causal_pairs_first","body","action"
"subj_74","see something","jump up and down",0.21,"causal_pairs_first","mind","action"
"subj_74","experience pain","jump up and down",0,"causal_pairs_first","body","action"
"subj_74","get sick","jump up and down",0.67,"causal_pairs_first","body","action"
"subj_74","remember something","jump up and down",0.54,"causal_pairs_first","mind","action"
"subj_74","choose what to do","jump up and down",0.47,"causal_pairs_first","mind","action"
"subj_74","think about something","feel scared",0.26,"causal_pairs_first","mind","body"
"subj_74","jump up and down","feel scared",0.68,"causal_pairs_first","action","body"
"subj_74","reach for something","feel scared",0.49,"causal_pairs_first","action","body"
"subj_74","become hungry","feel scared",0.45,"causal_pairs_first","body","body"
"subj_74","sit down","feel scared",0.6,"causal_pairs_first","action","body"
"subj_74","kick something","feel scared",0.6,"causal_pairs_first","action","body"
"subj_74","take a walk","feel scared",0.43,"causal_pairs_first","action","body"
"subj_74","hear something","feel scared",0.63,"causal_pairs_first","mind","body"
"subj_74","get tired","feel scared",0.16,"causal_pairs_first","body","body"
"subj_74","see something","feel scared",0.42,"causal_pairs_first","mind","body"
"subj_74","experience pain","feel scared",0.73,"causal_pairs_first","body","body"
"subj_74","get sick","feel scared",0.02,"causal_pairs_first","body","body"
"subj_74","remember something","feel scared",0.34,"causal_pairs_first","mind","body"
"subj_74","choose what to do","feel scared",0.07,"causal_pairs_first","mind","body"
"subj_74","think about something","reach for something",0.41,"causal_pairs_first","mind","action"
"subj_74","jump up and down","reach for something",0.31,"causal_pairs_first","action","action"
"subj_74","feel scared","reach for something",0.49,"causal_pairs_first","body","action"
"subj_74","become hungry","reach for something",0.37,"causal_pairs_first","body","action"
"subj_74","sit down","reach for something",0.34,"causal_pairs_first","action","action"
"subj_74","kick something","reach for something",0.56,"causal_pairs_first","action","action"
"subj_74","take a walk","reach for something",0.29,"causal_pairs_first","action","action"
"subj_74","hear something","reach for something",0.03,"causal_pairs_first","mind","action"
"subj_74","get tired","reach for something",0.23,"causal_pairs_first","body","action"
"subj_74","see something","reach for something",0,"causal_pairs_first","mind","action"
"subj_74","experience pain","reach for something",0.44,"causal_pairs_first","body","action"
"subj_74","get sick","reach for something",0.57,"causal_pairs_first","body","action"
"subj_74","remember something","reach for something",0.12,"causal_pairs_first","mind","action"
"subj_74","choose what to do","reach for something",0.35,"causal_pairs_first","mind","action"
"subj_74","think about something","become hungry",0.68,"causal_pairs_first","mind","body"
"subj_74","jump up and down","become hungry",0.16,"causal_pairs_first","action","body"
"subj_74","feel scared","become hungry",0.45,"causal_pairs_first","body","body"
"subj_74","reach for something","become hungry",0.37,"causal_pairs_first","action","body"
"subj_74","sit down","become hungry",0.81,"causal_pairs_first","action","body"
"subj_74","kick something","become hungry",0.05,"causal_pairs_first","action","body"
"subj_74","take a walk","become hungry",0.69,"causal_pairs_first","action","body"
"subj_74","hear something","become hungry",0.36,"causal_pairs_first","mind","body"
"subj_74","get tired","become hungry",0.44,"causal_pairs_first","body","body"
"subj_74","see something","become hungry",0.23,"causal_pairs_first","mind","body"
"subj_74","experience pain","become hungry",0.15,"causal_pairs_first","body","body"
"subj_74","get sick","become hungry",0.4,"causal_pairs_first","body","body"
"subj_74","remember something","become hungry",0.51,"causal_pairs_first","mind","body"
"subj_74","choose what to do","become hungry",0.24,"causal_pairs_first","mind","body"
"subj_74","think about something","sit down",0.25,"causal_pairs_first","mind","action"
"subj_74","jump up and down","sit down",0.79,"causal_pairs_first","action","action"
"subj_74","feel scared","sit down",0.6,"causal_pairs_first","body","action"
"subj_74","reach for something","sit down",0.34,"causal_pairs_first","action","action"
"subj_74","become hungry","sit down",0.81,"causal_pairs_first","body","action"
"subj_74","kick something","sit down",1,"causal_pairs_first","action","action"
"subj_74","take a walk","sit down",0.03,"causal_pairs_first","action","action"
"subj_74","hear something","sit down",0.48,"causal_pairs_first","mind","action"
"subj_74","get tired","sit down",0.32,"causal_pairs_first","body","action"
"subj_74","see something","sit down",0.46,"causal_pairs_first","mind","action"
"subj_74","experience pain","sit down",0.92,"causal_pairs_first","body","action"
"subj_74","get sick","sit down",0.75,"causal_pairs_first","body","action"
"subj_74","remember something","sit down",0.17,"causal_pairs_first","mind","action"
"subj_74","choose what to do","sit down",0.6,"causal_pairs_first","mind","action"
"subj_74","think about something","kick something",0.86,"causal_pairs_first","mind","action"
"subj_74","jump up and down","kick something",0.24,"causal_pairs_first","action","action"
"subj_74","feel scared","kick something",0.6,"causal_pairs_first","body","action"
"subj_74","reach for something","kick something",0.56,"causal_pairs_first","action","action"
"subj_74","become hungry","kick something",0.05,"causal_pairs_first","body","action"
"subj_74","sit down","kick something",1,"causal_pairs_first","action","action"
"subj_74","take a walk","kick something",0.88,"causal_pairs_first","action","action"
"subj_74","hear something","kick something",0.52,"causal_pairs_first","mind","action"
"subj_74","get tired","kick something",0.62,"causal_pairs_first","body","action"
"subj_74","see something","kick something",0.41,"causal_pairs_first","mind","action"
"subj_74","experience pain","kick something",0.15,"causal_pairs_first","body","action"
"subj_74","get sick","kick something",0.5,"causal_pairs_first","body","action"
"subj_74","remember something","kick something",0.7,"causal_pairs_first","mind","action"
"subj_74","choose what to do","kick something",0.4,"causal_pairs_first","mind","action"
"subj_74","think about something","take a walk",0.08,"causal_pairs_first","mind","action"
"subj_74","jump up and down","take a walk",0.72,"causal_pairs_first","action","action"
"subj_74","feel scared","take a walk",0.43,"causal_pairs_first","body","action"
"subj_74","reach for something","take a walk",0.29,"causal_pairs_first","action","action"
"subj_74","become hungry","take a walk",0.69,"causal_pairs_first","body","action"
"subj_74","sit down","take a walk",0.03,"causal_pairs_first","action","action"
"subj_74","kick something","take a walk",0.88,"causal_pairs_first","action","action"
"subj_74","hear something","take a walk",0.45,"causal_pairs_first","mind","action"
"subj_74","get tired","take a walk",0.15,"causal_pairs_first","body","action"
"subj_74","see something","take a walk",0.37,"causal_pairs_first","mind","action"
"subj_74","experience pain","take a walk",0.84,"causal_pairs_first","body","action"
"subj_74","get sick","take a walk",0.58,"causal_pairs_first","body","action"
"subj_74","remember something","take a walk",0.04,"causal_pairs_first","mind","action"
"subj_74","choose what to do","take a walk",0.44,"causal_pairs_first","mind","action"
"subj_74","think about something","hear something",0.58,"causal_pairs_first","mind","mind"
"subj_74","jump up and down","hear something",0.19,"causal_pairs_first","action","mind"
"subj_74","feel scared","hear something",0.63,"causal_pairs_first","body","mind"
"subj_74","reach for something","hear something",0.03,"causal_pairs_first","action","mind"
"subj_74","become hungry","hear something",0.36,"causal_pairs_first","body","mind"
"subj_74","sit down","hear something",0.48,"causal_pairs_first","action","mind"
"subj_74","kick something","hear something",0.52,"causal_pairs_first","action","mind"
